164	7950997858765	412
3985486	7950997958393	3985554
7985486	7950998058393	7985708
11985486	7950998158389	11985627
15985486	7950998258388	15985708
19985486	7950998358390	19985708
23985486	7950998458384	23985708
27985486	7950998558380	27985708
31985486	7950998658379	31985708
35985486	7950998758377	35985708
39985486	7950998858378	39985708
43985486	7950998958376	43985708
47985486	7950999058367	47985627
51985527	7950999158368	51985749
55985486	7950999258369	55985708
59985486	7950999358362	59985708
63985486	7950999458364	63985708
67985486	7950999558361	67985554
71985486	7950999658357	71985708
75985486	7950999758352	75985554
79985486	7950999858353	79985708
83985486	7950999958346	83985554
87985486	7951000058347	87985659
91985568	7951000158351	91985740
95985527	7951000258348	95985749
99985486	7951000358335	99985708
103985486	7951000458342	103985708
107985486	7951000558340	107985708
111985486	7951000658338	111985708
115985486	7951000758335	115985708
119985486	7951000858327	119985659
123985486	7951000958330	123985708
127985486	7951001058322	127985627
131985486	7951001158310	131985708
135985527	7951001258318	135985668
139985486	7951001358321	139985708
143985486	7951001458319	143985708
147985486	7951001558316	147985554
151985486	7951001658314	151985708
155985649	7951001758313	155985822
159985512	7951001858304	159985685
163985486	7951001958307	163985708
167985486	7951002058298	167985627
171985486	7951002158300	171985659
175985689	7951002258298	175985862
179985486	7951002358293	179985708
183985486	7951002458289	183985627
187985486	7951002558292	187985708
191985486	7951002658284	191985627
195985594	7951002758285	195985767
199985486	7951002858281	199985708
203985486	7951002958277	203985627
207985731	7951003058281	207985903
211985486	7951003158271	211985659
215985689	7951003258278	215985911
219985486	7951003358268	219985708
223985486	7951003458267	223985708
227985486	7951003558264	227985708
231985486	7951003658266	231985708
235985568	7951003758260	235985740
239985512	7951003858262	239985734
243985486	7951003958258	243985554
247985486	7951004058259	247985708
251985486	7951004158252	251985708
255985771	7951004258262	255986025
259985486	7951004358252	259985708
263985486	7951004458245	263985708
267985486	7951004558243	267985708
271985594	7951004658242	271985767
275985486	7951004758242	275985708
279985486	7951004858234	279985627
283985486	7951004958233	283985708
287985486	7951005058234	287985627
291985486	7951005158229	291985708
295985527	7951005258226	295985668
299985486	7951005358223	299985708
303985486	7951005458220	303985554
307985486	7951005558219	307985708
311985486	7951005658217	311985708
315985594	7951005758215	315985767
319985512	7951005858211	319985685
323985486	7951005958209	323985708
327985486	7951006058205	327985627
331985650	7951006158208	331985822
335985608	7951006258209	335985830
339985486	7951006358200	339985708
343985486	7951006458198	343985708
347985486	7951006558195	347985708
351985486	7951006658183	351985708
355985486	7951006758194	355985708
359985486	7951006858188	359985708
363985486	7951006958186	363985708
367985486	7951007058183	367985708
371985568	7951007158182	371985740
375985608	7951007258185	375985830
379985486	7951007358176	379985708
383985486	7951007458174	383985708
387985486	7951007558171	387985708
391985486	7951007658169	391985708
395985594	7951007758167	395985767
399985486	7951007858164	399985708
403985486	7951007958162	403985708
407985486	7951008058159	407985708
411985496	7951008158156	411985668
415985689	7951008258162	415985911
419985486	7951008358155	419985708
423985486	7951008458152	423985708
427985486	7951008558147	427985554
431985486	7951008658147	431985708
435985486	7951008758142	435985554
439985486	7951008858144	439985708
443985486	7951008958137	443985554
447985486	7951009058138	447985708
451985486	7951009158132	451985554
455985486	7951009258133	455985708
459985486	7951009358129	459985659
463985486	7951009458128	463985708
467985486	7951009558126	467985708
471985486	7951009658128	471985708
475985486	7951009758121	475985708
479985594	7951009858120	479985767
483985486	7951009958115	483985708
487985486	7951010058114	487985708
491985486	7951010158112	491985708
495985771	7951010258115	495985944
499985486	7951010358107	499985708
503985486	7951010458104	503985708
507985486	7951010558102	507985708
511985486	7951010658100	511985708
515985486	7951010758097	515985708
519985486	7951010858095	519985708
523985486	7951010958092	523985708
527985486	7951011058090	527985708
531985486	7951011158086	531985659
535985608	7951011258088	535985830
539985486	7951011358088	539985708
543985486	7951011458081	543985708
547985486	7951011558079	547985708
551985486	7951011658081	551985708
555985594	7951011758079	555985767
559985486	7951011858072	559985708
563985608	7951011958071	563985781
567985486	7951012058066	567985708
571985594	7951012158066	571985767
575985486	7951012258062	575985708
579985486	7951012358064	579985708
583985486	7951012458061	583985554
587985486	7951012558061	587985708
591985486	7951012658051	591985554
595985486	7951012758052	595985708
599985486	7951012858049	599985708
603985486	7951012958051	603985708
607985486	7951013058044	607985708
611985486	7951013158042	611985708
615985486	7951013258040	615985708
619985689	7951013358041	619985862
623985486	7951013458035	623985708
627985486	7951013558033	627985708
631985486	7951013658030	631985708
635985486	7951013758028	635985708
639985568	7951013858026	639985740
643985512	7951013958023	643985734
647985486	7951014058019	647985627
651985486	7951014158018	651985708
655985609	7951014258017	655985781
659985512	7951014358015	659985734
663985486	7951014458015	663985708
667985486	7951014558009	667985708
671985486	7951014658006	671985708
675985486	7951014758004	675985708
679985486	7951014858002	679985708
683985486	7951014958003	683985708
687985486	7951015057997	687985708
691985486	7951015157995	691985708
695985568	7951015257992	695985740
699985512	7951015357996	699985734
703985486	7951015457991	703985708
707985486	7951015557985	707985708
711985486	7951015657983	711985708
715985486	7951015757978	715985659
719985512	7951015857979	719985734
723985486	7951015957973	723985627
727985486	7951016057973	727985708
731985568	7951016157971	731985740
735985608	7951016257972	735985830
739985486	7951016357966	739985708
743985486	7951016457967	743985708
747985486	7951016557961	747985708
751985568	7951016657959	751985740
755985649	7951016757963	755985871
759985486	7951016857956	759985708
763985594	7951016957957	763985816
767985512	7951017057953	767985766
771985486	7951017157949	771985708
775985609	7951017257949	775985831
779985486	7951017357944	779985708
783985486	7951017457942	783985708
787985486	7951017557940	787985708
791985486	7951017657937	791985708
795985486	7951017757935	795985708
799985594	7951017857933	799985767
803985486	7951017957930	803985708
807985486	7951018057926	807985627
811985486	7951018157929	811985708
815985689	7951018257925	815985862
819985486	7951018357920	819985708
823985486	7951018457918	823985708
827985486	7951018557920	827985708
831985486	7951018657913	831985708
835985486	7951018757911	835985708
839985486	7951018857909	839985708
843985486	7951018957906	843985708
847985486	7951019057904	847985708
851985486	7951019157901	851985708
855985486	7951019257897	855985659
859985486	7951019357896	859985708
863985486	7951019457894	863985708
867985486	7951019557892	867985708
871985486	7951019657889	871985708
875985731	7951019757892	875985903
879985486	7951019857885	879985708
883985486	7951019957880	883985627
887985486	7951020057880	887985708
891985486	7951020157875	891985627
895985689	7951020257878	895985862
899985486	7951020357873	899985708
903985486	7951020457870	903985708
907985486	7951020557868	907985708
911985486	7951020657866	911985708
915985486	7951020757863	915985708
919985486	7951020857861	919985708
923985486	7951020957858	923985708
927985486	7951021057855	927985554
931985486	7951021157856	931985708
935985483	7951021257851	935985551
939985486	7951021357851	939985708
943985594	7951021457850	943985767
947985486	7951021557845	947985708
951985486	7951021657844	951985708
955985486	7951021757842	955985708
959985512	7951021857838	959985685
963985486	7951021957837	963985708
967985486	7951022057832	967985627
971985771	7951022157838	971985944
975985594	7951022257831	975985767
979985486	7951022357827	979985708
983985486	7951022457825	983985708
987985486	7951022557823	987985708
991985486	7951022657820	991985708
995985771	7951022757824	995985944
999985486	7951022857815	999985708
1003985486	7951022957815	1003985627
1007985486	7951023057811	1007985708
1011985486	7951023157806	1011985627
1015985689	7951023257810	1015985862
1019985486	7951023357804	1019985708
1023985486	7951023457799	1023985627
1027985486	7951023557799	1027985708
1031985486	7951023657798	1031985627
1035985731	7951023757799	1035985903
1039985486	7951023857791	1039985708
1043985486	7951023957787	1043985627
1047985486	7951024057787	1047985708
1051985486	7951024157782	1051985627
1055985689	7951024257789	1055985862
1059985486	7951024357780	1059985708
1063985486	7951024457775	1063985627
1067985486	7951024557775	1067985708
1071985486	7951024657770	1071985627
1075985486	7951024757770	1075985708
1079985486	7951024857766	1079985627
1083985486	7951024957765	1083985708
1087985486	7951025057761	1087985627
1091985486	7951025157760	1091985708
1095985486	7951025257758	1095985627
1099985486	7951025357759	1099985708
1103985689	7951025457761	1103985911
1107985486	7951025557751	1107985554
1111985486	7951025657751	1111985708
1115985486	7951025757745	1115985554
1119985649	7951025857748	1119985822
1123985486	7951025957744	1123985708
1127985486	7951026057739	1127985627
1131985486	7951026157739	1131985708
1135985609	7951026257737	1135985750
1139985512	7951026357733	1139985685
1143985486	7951026457732	1143985708
1147985486	7951026557729	1147985708
1151985486	7951026657727	1151985708
1155985486	7951026757724	1155985708
1159985486	7951026857722	1159985708
1163985486	7951026957720	1163985708
1167985486	7951027057717	1167985708
1171985486	7951027157715	1171985708
1175985594	7951027257714	1175985767
1179985486	7951027357710	1179985708
1183985486	7951027457708	1183985708
1187985486	7951027557705	1187985708
1191985486	7951027657703	1191985708
1195985649	7951027757704	1195985822
1199985568	7951027857704	1199985790
1203985486	7951027957694	1203985627
1207985486	7951028057694	1207985708
1211985486	7951028157689	1211985627
1215985689	7951028257693	1215985862
1219985486	7951028357686	1219985708
1223985486	7951028457684	1223985708
1227985486	7951028557682	1227985708
1231985486	7951028657679	1231985708
1235985486	7951028757681	1235985708
1239985486	7951028857673	1239985708
1243985486	7951028957672	1243985708
1247985486	7951029057674	1247985708
1251985486	7951029157667	1251985708
1255985486	7951029257665	1255985708
1259985594	7951029357663	1259985767
1263985486	7951029457660	1263985708
1267985486	7951029557657	1267985554
1271985486	7951029657658	1271985708
1275985486	7951029757652	1275985554
1279985512	7951029857652	1279985685
1283985486	7951029957651	1283985708
1287985486	7951030057650	1287985627
1291985486	7951030157646	1291985708
1295985527	7951030257642	1295985668
1299985594	7951030357642	1299985767
1303985486	7951030457643	1303985708
1307985486	7951030557640	1307985708
1311985486	7951030657634	1311985708
1315985486	7951030757631	1315985708
1319985486	7951030857629	1319985708
1323985486	7951030957627	1323985708
1327985486	7951031057624	1327985708
1331985486	7951031157622	1331985708
1335985527	7951031257620	1335985749
1339985594	7951031357618	1339985767
1343985486	7951031457615	1343985708
1347985486	7951031557612	1347985708
1351985486	7951031657610	1351985708
1355985649	7951031757610	1355985822
1359985486	7951031857609	1359985708
1363985486	7951031957601	1363985627
1367985486	7951032057600	1367985708
1371985486	7951032157596	1371985627
1375985689	7951032257599	1375985862
1379985486	7951032357593	1379985708
1383985486	7951032457589	1383985627
1387985486	7951032557588	1387985708
1391985486	7951032657584	1391985627
1395985486	7951032757584	1395985708
1399985486	7951032857578	1399985627
1403985486	7951032957579	1403985708
1407985486	7951033057573	1407985627
1411985486	7951033157574	1411985708
1415985486	7951033257570	1415985627
1419985731	7951033357573	1419985903
1423985486	7951033457567	1423985708
1427985486	7951033557565	1427985708
1431985486	7951033657562	1431985708
1435985486	7951033757559	1435985554
1439985608	7951033857567	1439985830
1443985486	7951033957562	1443985708
1447985486	7951034057552	1447985554
1451985486	7951034157553	1451985708
1455985486	7951034257548	1455985627
1459985689	7951034357551	1459985830
1463985486	7951034457549	1463985708
1467985486	7951034557543	1467985708
1471985486	7951034657541	1471985708
1475985486	7951034757538	1475985708
1479985486	7951034857536	1479985708
1483985486	7951034957537	1483985708
1487985486	7951035057531	1487985708
1491985486	7951035157529	1491985708
1495985486	7951035257526	1495985708
1499985689	7951035357531	1499985830
1503985486	7951035457526	1503985708
1507985486	7951035557520	1507985708
1511985486	7951035657522	1511985708
1515985486	7951035757514	1515985708
1519985649	7951035857514	1519985822
1523985486	7951035957514	1523985708
1527985486	7951036057505	1527985627
1531985594	7951036157506	1531985767
1535985527	7951036257503	1535985749
1539985594	7951036357501	1539985767
1543985486	7951036457498	1543985708
1547985486	7951036557496	1547985708
1551985486	7951036657493	1551985708
1555985486	7951036757490	1555985708
1559985486	7951036857489	1559985708
1563985486	7951036957474	1563985708
1567985486	7951037057484	1567985708
1571985486	7951037157479	1571985659
1575985689	7951037257484	1575985911
1579985650	7951037357479	1579985822
1583985512	7951037457473	1583985734
1587985486	7951037557469	1587985627
1591985486	7951037657470	1591985708
1595985486	7951037757469	1595985659
1599985594	7951037857467	1599985816
1603985486	7951037957463	1603985554
1607985486	7951038057466	1607985708
1611985594	7951038157462	1611985816
1615985689	7951038257462	1615985911
1619985486	7951038357459	1619985708
1623985594	7951038457455	1623985847
1627985486	7951038557451	1627985708
1631985486	7951038657447	1631985708
1635985486	7951038757445	1635985708
1639985486	7951038857448	1639985708
1643985594	7951038957441	1643985767
1647985486	7951039057442	1647985708
1651985486	7951039157433	1651985627
1655985527	7951039257434	1655985749
1659985731	7951039357436	1659985903
1663985486	7951039457428	1663985708
1667985486	7951039557425	1667985627
1671985594	7951039657425	1671985767
1675985486	7951039757421	1675985708
1679985594	7951039857422	1679985847
1683985486	7951039957416	1683985708
1687985486	7951040057414	1687985708
1691985486	7951040157412	1691985708
1695985527	7951040257410	1695985749
1699985594	7951040357408	1699985767
1703985594	7951040457405	1703985767
1707985486	7951040557402	1707985708
1711985486	7951040657398	1711985627
1715985486	7951040757397	1715985708
1719985486	7951040857393	1719985627
1723985486	7951040957392	1723985708
1727985486	7951041057388	1727985627
1731985594	7951041157389	1731985767
1735985527	7951041257385	1735985749
1739985486	7951041357383	1739985708
1743985486	7951041457385	1743985708
1747985486	7951041557378	1747985708
1751985486	7951041657375	1751985708
1755985731	7951041757378	1755985903
1759985486	7951041857371	1759985708
1763985486	7951041957367	1763985627
1767985486	7951042057370	1767985708
1771985486	7951042157362	1771985627
1775985527	7951042257362	1775985749
1779985486	7951042357358	1779985554
1783985689	7951042457366	1783985830
1787985486	7951042557357	1787985708
1791985486	7951042657350	1791985554
1795985486	7951042757350	1795985627
1799985486	7951042857347	1799985604
1803985486	7951042957344	1803985627
1807985486	7951043057343	1807985604
1811985650	7951043157351	1811985903
1815985512	7951043257341	1815985734
1819985609	7951043357338	1819985781
1823985486	7951043457335	1823985708
