164	805988732	412
3985497	806088357	3985565
7985497	806188357	7985565
11985497	806288357	11985565
15985497	806388356	15985719
19985497	806488353	19985565
23985497	806588353	23985565
27985497	806688346	27985565
31985497	806788347	31985638
35985497	806888346	35985565
39985497	806988342	39985638
43985497	807088341	43985565
47985497	807188341	47985565
51985497	807288339	51985719
55985497	807388336	55985565
59985497	807488336	59985565
63985497	807588334	63985719
67985497	807688331	67985565
71985497	807788331	71985565
75985497	807888328	75985719
79985497	807988325	79985565
83985497	808088325	83985565
87985497	808188322	87985719
91985497	808288319	91985565
95985497	808388319	95985565
99985497	808488314	99985638
103985538	808588314	103985606
107985497	808688313	107985565
111985661	808788316	111985883
115985497	808888308	115985565
119985497	808988308	119985565
123985497	809088308	123985719
127985497	809188305	127985565
131985497	809288305	131985565
135985497	809388303	135985719
139985497	809488300	139985565
143985497	809588300	143985565
147985497	809688298	147985719
151985497	809788295	151985565
155985497	809888295	155985565
159985550	809988295	159985772
163985605	810088293	163985673
167985538	810188291	167985606
171985500	810288290	171985592
175985497	810388287	175985719
179985497	810488284	179985565
183985497	810588284	183985565
187985660	810688287	187985914
191985620	810788282	191985688
195985497	810888279	195985565
199985497	810988276	199985719
203985497	811088273	203985565
207985497	811188273	207985565
211985497	811288271	211985719
215985497	811388268	215985565
219985497	811488268	219985565
223985497	811588267	223985719
227985497	811688264	227985565
231985497	811788264	231985565
235985497	811888260	235985719
239985497	811988257	239985565
243985497	812088257	243985565
247985605	812188257	247985778
251985497	812288253	251985565
255985497	812388253	255985565
259985497	812488250	259985719
263985497	812588247	263985565
267985497	812688247	267985565
271985497	812788245	271985719
275985497	812888242	275985565
279985497	812988242	279985565
283985497	813088240	283985719
287985497	813188237	287985565
291985497	813288237	291985565
295985497	813388235	295985719
299985497	813488232	299985565
303985497	813588232	303985565
307985605	813688230	307985778
311985538	813788227	311985606
315985497	813888226	315985565
319985497	813988223	319985719
323985497	814088220	323985565
327985497	814188220	327985565
331985497	814288218	331985719
335985497	814388215	335985565
339985497	814488215	339985565
343985497	814588215	343985565
347985497	814688215	347985719
351985497	814788212	351985565
355985497	814888212	355985565
359985497	814988208	359985719
363985497	815088205	363985565
367985497	815188205	367985565
371985605	815288204	371985778
375985497	815388200	375985565
379985497	815488200	379985565
383985497	815588198	383985719
387985497	815688195	387985565
391985497	815788195	391985565
395985497	815888193	395985719
399985497	815988190	399985565
403985497	816088190	403985565
407985497	816188187	407985719
411985497	816288184	411985565
415985497	816388184	415985565
419985497	816488182	419985719
423985497	816588179	423985565
427985497	816688179	427985565
431985605	816788176	431985778
435985497	816888172	435985565
439985497	816988172	439985565
443985497	817088172	443985719
447985497	817188169	447985565
451985497	817288169	451985565
455985497	817388166	455985719
459985497	817488163	459985565
463985497	817588163	463985565
467985497	817688159	467985719
471985538	817788157	471985606
475985497	817888156	475985565
479985497	817988157	479985719
483985497	818088154	483985565
487985497	818188154	487985565
491985605	818288153	491985778
495985497	818388149	495985565
499985497	818488149	499985565
503985497	818588150	503985615
507985497	818688144	507985638
511985497	818788143	511985565
515985497	818888143	515985565
519985497	818988141	519985719
523985497	819088138	523985565
527985497	819188138	527985565
531985497	819288135	531985719
535985497	819388132	535985565
539985497	819488132	539985565
543985497	819588131	543985719
547985497	819688128	547985565
551985497	819788128	551985565
555985605	819888126	555985778
559985497	819988122	559985565
563985497	820088122	563985565
567985619	820188124	567985873
571985497	820288117	571985565
575985497	820388117	575985565
579985497	820488115	579985719
583985497	820588112	583985565
587985497	820688112	587985565
591985605	820788111	591985827
595985497	820888105	595985565
599985497	820988105	599985565
603985497	821088104	603985719
607985497	821188101	607985565
611985497	821288101	611985565
615985497	821388097	615985670
619985497	821488096	619985565
623985497	821588096	623985565
627985497	821688094	627985719
631985605	821788094	631985673
635985497	821888091	635985565
639985497	821988089	639985719
643985497	822088086	643985565
647985497	822188086	647985565
651985497	822288083	651985719
655985497	822388080	655985565
659985497	822488080	659985565
663985497	822588077	663985719
667985497	822688074	667985565
671985497	822788074	671985565
675985497	822888077	675985719
679985538	822988074	679985791
683985497	823088070	683985565
687985497	823188070	687985565
691985497	823288068	691985719
695985497	823388065	695985565
699985497	823488065	699985565
703985497	823588063	703985719
707985497	823688060	707985565
711985605	823788063	711985673
715985497	823888058	715985719
719985497	823988055	719985565
723985497	824088055	723985565
727985497	824188051	727985719
731985497	824288048	731985565
735985497	824388048	735985565
739985497	824488045	739985670
743985497	824588044	743985565
747985497	824688044	747985565
